mes,data_referencia,ano,mes_num,capital,sigla_uf,capital_bruto,valor,var_mensal,pct_sal,tempo,tempo_em_horas,var_ano,var_12,flag_capital_variante,flag_conflito_capital_mes,flag_diverge_var_mensal,n_capitais_no_mes,periodo_cobertura,tipo_cesta,ipca_grupo,ipca_variavel,ipca_var_mensal_pct,ipca_tabela_sidra,ano_eleitoral_referencia,ano_eleitoral_presidente_referencia,ano_eleitoral_governador_referencia,tse_presidente_nm_candidato,tse_presidente_sg_partido,tse_presidente_nm_partido,tse_presidente_nm_coligacao,tse_governador_nm_candidato,tse_governador_sg_partido,tse_governador_nm_partido,tse_governador_nm_coligacao
200804,2008-04-01,2008,4,Belém,PA,Belém,202.6,6.4,53.06,107h24m,107.4,6.63,18.87,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.29,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200805,2008-05-01,2008,5,Belém,PA,Belém,206.4,1.88,54.06,109h25m,109.41666666666667,8.63,25.33,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.95,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200806,2008-06-01,2008,6,Belém,PA,Belém,209.91,1.7,54.98,111h17m,111.28333333333333,10.47,35.5,False,False,False,15,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.11,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200807,2008-07-01,2008,7,Belém,PA,Belém,211.13,0.58,55.3,111h55m,111.91666666666667,11.12,36.58,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.05,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200808,2008-08-01,2008,8,Belém,PA,Belém,206.33,-2.27,54.04,109h23m,109.38333333333334,8.59,27.65,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.18,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200809,2008-09-01,2008,9,Belém,PA,Belém,191.19,-7.34,50.08,101h21m,101.35,0.62,15.46,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200810,2008-10-01,2008,10,Belém,PA,Belém,195.31,2.15,51.16,103h32m,103.53333333333333,2.79,13.08,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.69,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200811,2008-11-01,2008,11,Belém,PA,Belém,198.48,1.62,51.99,105h13m,105.21666666666667,4.46,12.41,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.61,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200812,2008-12-01,2008,12,Belém,PA,Belém,199.05,0.29,52.13,105h31m,105.51666666666667,4.76,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.36,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200901,2009-01-01,2009,1,Belém,PA,Belém,210.7,5.85,55.19,111h42m,111.7,5.85,9.28,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200902,2009-02-01,2009,2,Belém,PA,Belém,201.62,-4.31,47.13,95h23m,95.38333333333334,1.29,5.32,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200903,2009-03-01,2009,3,Belém,PA,Belém,203.04,0.7,47.46,96h04m,96.06666666666666,2.0,6.63,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.3,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200904,2009-04-01,2009,4,Belém,PA,Belém,200.52,-1.24,46.87,94h52m,94.86666666666666,0.74,-1.03,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.15,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200905,2009-05-01,2009,5,Belém,PA,Belém,200.9,0.19,46.96,95h03m,95.05,0.93,-2.66,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.44,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200906,2009-06-01,2009,6,Belém,PA,Belém,201.6,0.35,47.12,95h23m,95.38333333333334,1.28,-3.96,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.7,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200907,2009-07-01,2009,7,Belém,PA,Belém,201.71,0.05,47.15,95h26m,95.43333333333334,1.34,-4.46,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.06,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200908,2009-08-01,2009,8,Belém,PA,Belém,202.69,0.49,47.38,95h54m,95.9,1.83,-1.76,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.01,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200909,2009-09-01,2009,9,Belém,PA,Belém,202.18,-0.25,47.26,95h39m,95.65,1.57,5.75,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.14,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200910,2009-10-01,2009,10,Belém,PA,Belém,202.8,0.31,47.41,95h57m,95.95,1.88,3.83,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.09,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200911,2009-11-01,2009,11,Belém,PA,Belém,203.56,0.37,47.58,96h18m,96.3,2.27,2.56,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
200912,2009-12-01,2009,12,Belém,PA,Belém,204.32,0.37,47.76,96h40m,96.66666666666667,2.65,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.24,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,ANA JULIA DE VASCONCELOS CAREPA,PT,PARTIDO DOS TRABALHADORES,FRENTE POPULAR MUDA PARÁ
201001,2010-01-01,2010,1,Belém,PA,Belém,204.62,0.15,43.61,88h16m,88.26666666666667,,-2.89,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.13,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201002,2010-02-01,2010,2,Belém,PA,Belém,204.93,0.15,43.68,88h24m,88.4,0.3,1.64,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.96,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201003,2010-03-01,2010,3,Belém,PA,Belém,215.72,5.27,45.98,93h03m,93.05,5.58,6.24,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.55,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201004,2010-04-01,2010,4,Belém,PA,Belém,227.04,5.25,48.39,97h56m,97.93333333333334,11.12,13.23,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.45,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201005,2010-05-01,2010,5,Belém,PA,Belém,221.74,-2.33,47.26,95h39m,95.65,8.53,10.37,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.28,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201006,2010-06-01,2010,6,Belém,PA,Belém,215.22,-2.94,45.87,92h50m,92.83333333333333,5.33,6.76,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.9,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201007,2010-07-01,2010,7,Belém,PA,Belém,215.32,0.05,45.89,92h53m,92.88333333333334,5.38,6.75,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.76,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201008,2010-08-01,2010,8,Belém,PA,Belém,207.97,-3.41,44.32,89h43m,89.71666666666667,1.79,2.6,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.24,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201009,2010-09-01,2010,9,Belém,PA,Belém,211.31,1.61,45.04,91h09m,91.15,3.42,4.52,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201010,2010-10-01,2010,10,Belém,PA,Belém,219.57,3.91,46.8,94h43m,94.71666666666667,7.46,8.27,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.89,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201011,2010-11-01,2010,11,Belém,PA,Belém,224.0,2.02,47.74,96h38m,96.63333333333334,9.63,10.04,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.22,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201012,2010-12-01,2010,12,Belém,PA,Belém,226.09,0.93,48.19,97h32m,97.53333333333333,10.65,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.32,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201101,2011-01-01,2011,1,Belém,PA,Belém,228.55,1.09,46.0,93h07m,93.11666666666666,1.09,11.69,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.16,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201102,2011-02-01,2011,2,Belém,PA,Belém,228.94,0.17,46.08,93h16m,93.26666666666667,1.26,11.72,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201103,2011-03-01,2011,3,Belém,PA,Belém,232.76,1.67,46.42,93h57m,93.95,2.95,7.9,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201104,2011-04-01,2011,4,Belém,PA,Belém,231.4,-0.58,46.15,93h25m,93.41666666666667,2.35,1.92,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201105,2011-05-01,2011,5,Belém,PA,Belém,229.62,-0.77,45.8,92h41m,92.68333333333334,1.56,3.55,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.63,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201106,2011-06-01,2011,6,Belém,PA,Belém,232.63,1.31,46.4,93h54m,93.9,2.89,8.09,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.26,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201107,2011-07-01,2011,7,Belém,PA,Belém,233.14,0.22,46.5,94h07m,94.11666666666666,3.12,8.28,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.34,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201108,2011-08-01,2011,8,Belém,PA,Belém,235.66,1.08,47.0,95h08m,95.13333333333334,4.23,13.31,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.72,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201109,2011-09-01,2011,9,Belém,PA,Belém,235.75,0.04,47.02,95h10m,95.16666666666667,4.27,11.57,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.64,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201110,2011-10-01,2011,10,Belém,PA,Belém,237.85,0.89,47.44,96h01m,96.01666666666667,5.2,8.33,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.56,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201111,2011-11-01,2011,11,Belém,PA,Belém,242.82,2.09,48.43,98h01m,98.01666666666667,7.4,8.4,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201112,2011-12-01,2011,12,Belém,PA,Belém,243.75,0.38,48.61,98h24m,98.4,7.81,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201201,2012-01-01,2012,1,Belém,PA,Belém,248.77,2.06,43.47,87h59m,87.98333333333333,,8.85,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.86,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
201202,2012-02-01,2012,2,Belém,PA,Belém,248.84,0.03,43.49,88h01m,88.01666666666667,2.09,8.69,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.19,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,SIMÃO ROBSON OLIVEIRA JATENE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,JUNTOS COM O POVO
